title,score,connect_url
"
甯屽痉灏煎▍鐨勯獞澹墽鍦虹増
",8.1,/movie/17221
"
鍑虹杞?",8,/movie/17220
"
绗簩涓濡?",7.8,/movie/17219
"
濂充汉鐨勯槾褰?",7.2,/movie/17214
"
绗?8灞婂ゥ鏂崱棰佸鍏哥ぜ
",6.1,/movie/17213
"
鏈哄櫒浜虹梾姣掑嵄鏈?",3.2,/movie/17212
"
鐔婂嚭娌′箣鐔婂績褰掓潵
",6.2,/movie/16933
"
缃椾腹宀涗箣鎭?",6.6,/movie/4298
"
闈炲叧姝ｄ箟锛氬畬缁撶瘒
",5.7,/movie/17208
"
鍠滃墽涔嬬帇
",8.1,/movie/10786
"
椹牸鐟炲鐨勭濂囩帺鍏峰簵
",6.7,/movie/4405
"
璇锋妸浣犵殑绐楁埛鎵撳紑
",4.5,/movie/17206
"
鎭剁伒涔嬮棬
",3.6,/movie/17205
"
鎴夸簨鐧剧
",3.6,/movie/17203
"
鍒藉瓙鎵?",5.3,/movie/17202
"
鎹曢紶鑰?",5.6,/movie/17201
"
鍏堢煡
",7.8,/movie/17200
"
閱変埂姘戣埃
",8,/movie/11096
"
灞辩偖杩涘煄2
",3.9,/movie/17190
"
鍜曞櫆鍜曞櫆缇庝汉楸?",4.9,/movie/17189
"
閲庨┈
",7.9,/movie/17187
"
绌轰腑鏉€鎵?",7.8,/movie/4353
"
璁颁綇
",7.9,/movie/17185
"
鐮村潖涔嬬帇
",6.9,/movie/614
"
瀹濊礉璁″垝
",7.1,/movie/489
"
鐗规湕鍕?",7.7,/movie/17181
"
杩囧勾濂?",5,/movie/17021
"
閿欎簡鎬у埆锛屼笉閿欑埍
",4.1,/movie/17176
"
宸茬粡寮€濮嬫兂浣?",7.5,/movie/17173
"
娓庤亴
",4.9,/movie/17172
"
鍏ㄧ編娲楄溅濂抽儙
",3.4,/movie/17171
"
鍦ｆ枟澹槦鐭細鍦ｅ煙浼犺
",6.3,/movie/13981
"
鍏皯鍑仼
",8.5,/movie/17167
"
娌欐紶濂崇帇
",5.8,/movie/17166
"
琚嫆浜虹敓
",7.5,/movie/17160
"
鎬墿涔嬪瓙
",7.6,/movie/17157
"
鐘姜娲诲姩
",6,/movie/17158
"
寰蜂簯绀?016涓欑敵骞村紑绠辨暣鍦?",6.8,/movie/17156
"
澶╃┖涔嬭渹
",6.4,/movie/17154
"
涓婅韩
",4.3,/movie/17155
"
瑁佺紳
",7.8,/movie/17152
"
鍙湪閭ｉ噷鍙戝厜
",7.1,/movie/13843
"
閬亣娴锋槑濞乕DVD鐗圿
",4.9,/movie/17151
"
濂旂埍
",3.7,/movie/17088
"
鑺暰鍒戣
",6.5,/movie/17149
"
涓涙灄澶у弽鏀?锛氬悡鍌讳簡
",5.2,/movie/17148
"
鐪熺浉绂佸尯
",4.5,/movie/16957
"
鎭朵汉鎶ュ枩
",4.7,/movie/16954
"
鑽掓潙鎬ㄧ伒
",3.1,/movie/17147
"
鎭舵澶╀娇
",4,/movie/16696
"
寰蜂簯涓夐€楀＋
",2.6,/movie/17145
"
2016姹熻嫃鍗鍏冨鏅氫細
",6.1,/movie/17144
"
骞稿瓨鑰?",6.6,/movie/17139
"
娴锋磱娣卞
",7.1,/movie/16723
"
2016鍖椾含鍗鍏冨鏅氫細
",5.8,/movie/17138
"
鎽╃櫥鍘熷浜猴細鐭冲櫒鏃朵唬澶т贡鏂?",5.8,/movie/17137
"
2016杈藉畞鍗鍏冨鏅氫細
",6.2,/movie/17136
"
鐪熺浉
",7.5,/movie/17133
"
2016婀栧崡鍗鍏冨鍠滀箰浼?",,/movie/17132
"
鍐扮編浜?",5,/movie/17130
"
2016涓ぎ鐢佃鍙板厓瀹垫櫄浼?",3.1,/movie/17128
"
鑺辩伀
",8.5,/movie/17126
"
缁村厠澶毬峰紬鍏拌偗鏂潶
",6,/movie/17125
"
鐗归瞾鏇?",7.6,/movie/17124
"
鏉板鍜屽叏鎭浘
",5.1,/movie/17123
"
妗冩潕鑺辨瓕
",6.3,/movie/17120
"
鍑烘鍒惰儨
",6.9,/movie/17119
"
甯冮瞾鍏嬫灄
",7.7,/movie/17118
"
鍗＄綏灏?",8.2,/movie/16833
"
閲戞
",8.4,/movie/17117
"
鎴戜滑鍋囨湡鍋氫簡浠€涔?",7.8,/movie/17116
"
鍔尓甯?",5.4,/movie/17115
"
绱㈠懡鏆圭綏涔嬫寜鎽╁笀
",3.5,/movie/17114
"
鍚捐涔嬭
",6.6,/movie/17112
"
绗?8灞婃牸鑾辩編濂栭濂栧吀绀?",6.3,/movie/17111
"
鑸炲嚭鏈潵
",4.8,/movie/17110
"
鍠滈┈鎷夐泤
",7.2,/movie/17106
"
瀹跺涵鍏ヤ镜
",5.3,/movie/17104
"
鎴块棿
",8.8,/movie/17103
"
楝ｇ嫍涔嬭矾
",6.3,/movie/17099
"
妗戝反
",7.3,/movie/17098
"
鏂板案楠ㄦ棤瀛?",4.5,/movie/17094
"
涓归害濂冲
",8,/movie/17092
"
濂庤开
",7.3,/movie/17090
"
涓嶈蹇樿鎴?",5.8,/movie/17089
"
鍑诲墤鎵?",7.1,/movie/17087
"
2016骞碞BA鍏ㄦ槑鏄熷懆鏈?",7.5,/movie/17081
"
鑲＄
",4.7,/movie/17083
"
鎴樹簤
",6.7,/movie/17078
"
鍞愪汉琛楁帰妗?",7.5,/movie/16729
"
缁濆湴鎴樿2
",7.2,/movie/3760
"
鎯呰叮浣撻獙甯?",3.7,/movie/17077
"
缁椈璁″垝
",6.5,/movie/4587
"
鍔╀骇澹?",6.4,/movie/17076
"
鏋侀檺鎸戞垬涔嬬殗瀹跺疂钘?",4.3,/movie/16891
"
楹﹀厹鑿犺悵娌圭帇瀛?",7.8,/movie/4293
"
璋滀竴鏍风殑鍙岀溂
",6.3,/movie/17075
"
璧屽崥榛樼ず褰?
",6.3,/movie/4113
"
閲岀害澶у啋闄?",8.4,/movie/3730
"
灏戝勾娲剧殑濂囧够婕傛祦
",9,/movie/7391
"
鐩楅挜鍖欑殑鏂规硶
",8.4,/movie/9099
"
绱棩
",8,/movie/17071
"
璧屽崥榛樼ず褰?",6.8,/movie/4049
"
鍋囬潰楠戝＋閾犳鍓у満鐗堬細瓒崇悆澶у喅鎴?",4.8,/movie/17067
"
涓佷竵鍘嗛櫓璁?",7.6,/movie/3149
"
鎿︽灙璧扮伀
",4.4,/movie/17019
"
娆鸿瘓璁″垝
",7,/movie/17065
"
鍙堕棶2锛氬畻甯堜紶濂?",7.3,/movie/337
"
鐚寸埛澶х洓骞撮櫎澶曞€掓暟鏅氫細
",6.1,/movie/17064
"
钂稿彂澶钩娲?",3,/movie/17063
"
2016涓滄柟鍗鏄ユ櫄
",6.5,/movie/17061
"
2016姹熻嫃鍗鏄ユ櫄
",6.7,/movie/17059
"
TVB鐏电尨鐚憺璐烘柊绂?",6.9,/movie/17060
"
鐨囧笣鐨勬柊瑁呬箣鍦ｈ癁澶ф槑鏄?",2.4,/movie/17056
"
婀栧崡鍗2016鍏ㄧ悆鍗庝汉鍗庝鲸鏄ヨ妭鑱旀鏅氫細
",6.4,/movie/17058
"
璇″▋濞?",2.6,/movie/17057
"
2016杈藉畞鍗鐚村勾鏄ユ櫄
",8.5,/movie/17050
"
寰蜂簯绀句箼鏈勾灏佺涓撳満
",6.5,/movie/17055
"
銆婇儙鏈楃殑澶╃┖銆嬮儙鏈楁惡澶у挅闄綘杩囧皬骞?",3.5,/movie/17054
"
2016骞翠腑澶數瑙嗗彴鏄ヨ妭鑱旀鏅氫細
",2.3,/movie/17053
"
浣犳槸濂藉瀛?",7.3,/movie/17051
"
閿呯洊澶?锛氱粷鍦板弽鍑?",5.8,/movie/17052
"
鎭愰緳褰撳
",7.1,/movie/16655
"
鑻忓崥鎷?",7.1,/movie/17049
"
閫嗘垬
",6.5,/movie/3354
"
2016瀹夊窘鍗鏄ユ櫄锛氬惔浜﹀嚒瀛﹁鏂硅█寮曞皷鍙?",5.5,/movie/17045
"
灏忛棬绁?",6.8,/movie/16745
"
2016灞变笢鍗鐚村勾鏄ユ櫄锛氬叚灏忛緞绔ュ啀鎵編鐚寸帇涓庤闊抽噸鑱?",5.5,/movie/17047
"
涓€鍒囬兘濂?",6.4,/movie/17041
"
鍗辨満澶ч€嗚
",6.9,/movie/17040
"
绉熶釜鐢峰弸杩囨柊骞?",3.5,/movie/17039
"
鐚ご楣扮帇鍥斤細瀹堝崼鑰呬紶濂?",7.4,/movie/4250
"
楗ラタ娓告垙
",6.7,/movie/4920
"
鍝竴澶╂垜浠細椋?",7.1,/movie/17027
"
澶ц檸
",7.2,/movie/17025
"
绾冲凹浜氫紶濂?锛氶粠鏄庤笍娴彿
",6.5,/movie/712
"
鑱氱劍
",8.7,/movie/16899
"
瀵婚緳璇€
",7.6,/movie/16626
"
鍙茶拏澶蜂箶甯冩柉
",7.2,/movie/16941
"
2016婀栧崡鍗灏忓勾澶滄槬鏅?",7,/movie/17012
"
鍦ｈ癁澶ц耽瀹?",4,/movie/17011
"
浠呮鑰屽凡
",4.9,/movie/17010
"
鍏斿瓙闀囩殑鐏嫄鐙?",5.5,/movie/17008
"
閭ｅ皬瀛愮湡鎷?",2.5,/movie/17009
"
涓嶈壇鏁欒偛
",5.9,/movie/17007
"
绾冲凹浜氫紶濂?锛氬嚡鏂鐜嬪瓙
",6.8,/movie/697
"
鐏涓嬬殑鎭嬩汉
",4.4,/movie/17003
"
濂囪鑳″鍙?",2.6,/movie/17001
"
鎴戞槸澶ф槑鏄?",2.4,/movie/17002
"
涓€瀹惰€佸皬鍚戝墠鍐?",3.5,/movie/16997
"
绾冲凹浜氫紶濂?锛氱嫯瀛愩€佸コ宸拰榄旇。姗?",7.1,/movie/603
"
姝诲紑鍟插暒
",6.5,/movie/16996
"
鍐叉氮鍏勫紵
",7,/movie/16994
"
瓒呭嚒铚樿洓渚?",7.2,/movie/5862
"
鎬墿澶т贡鏂?",5.9,/movie/16991
"
鐬掑ぉ璁″垝
",6.3,/movie/16992
"
鑷村懡褰曞儚甯?锛氱梾姣?",5.5,/movie/13704
"
纰熶粰纰熶粰
",5.1,/movie/16988
"
鏃ユ湰鐨勫ぉ绌轰笅
",6.9,/movie/16984
"
榛勯噾澶у姭妗?",6.8,/movie/3849
"
鐐告帀閾惰缁忕悊
",6.3,/movie/16983
"
涓€蹇靛ぉ鍫?",5.2,/movie/16711
"
鏈€浣虫崯鍙?",6.6,/movie/16975
"
闄愭椂杩芥崟
",6.8,/movie/4112
"
1鍜?
",4.6,/movie/16973
"
涓庡濠嗗悓琛?",7.7,/movie/16971
"
鍦ｈ癁鍓嶅
",6.5,/movie/16970
"
鍥炲埌浠庡墠
",5.5,/movie/16967
"
缁堢偣绔?",5,/movie/16966
"
鐪熷疄
",7.4,/movie/16965
"
鎴戝績鐣ラ噹
",6.5,/movie/16962
"
妯涔嬩腑
",7.9,/movie/16960
"
鏇濆厜
",5.1,/movie/16956
"
涓囦竾娌℃兂鍒?",5.6,/movie/16584
"
缁胯壊鍦扮嫳
",5.6,/movie/16950
"
26涓壒娈婂姭鍖?",7.2,/movie/16945
"
楹﹀厠鐧?",7.2,/movie/16944
"
瀹跺湪姘磋崏涓拌寕鐨勫湴鏂?",7.9,/movie/16939
"
鏈€缇庣殑鏃跺€欓亣瑙佷綘
",5.5,/movie/16937
"
璧涜溅鎬诲姩鍛?
",7.7,/movie/16932
"
鍚姛
",7.4,/movie/16931
"
浜虹嫾娓告垙
",5.7,/movie/16929
"
灞€鍐呬汉
",7.5,/movie/16930
"
鏂伴緳闂ㄥ鏍?",8.4,/movie/618
"
缁堟瀬鏁戞彺
",3.8,/movie/16927
"
绁炵鍗氬＋锛氱憺鑺櫬锋鎭╃殑涓堝か浠?",8,/movie/16926
"
濡囧コ鍙傛斂璁鸿€?",8,/movie/16922
"
铦欒潬渚狅細琛€鑴夋仼浠?",6.8,/movie/16923
"
闃跨撼鍏嬭幈鎵橈細鐗瑰姟瀵嗘帰
",6,/movie/16920
"
鍥涘钩闈掑勾3鍋峰ぉ鎹㈡棩
",4.7,/movie/16921
"
閫嗚鐨勯潚鏄?",3,/movie/16912
"
鐖跺コ鎯?",7.2,/movie/16911
"
閫氱伒绁炴帰
",6.3,/movie/16834
"
浼犲
",6.4,/movie/16910
"
瀵傞潤灞卞箔
",5.5,/movie/16909
"
缇婄緮
",7.1,/movie/16904
"
鍚嶄睛鎺㈡煰鍗楋細涓氱伀鐨勫悜鏃ヨ懙
",5.6,/movie/15749
"
鐏佃噯浜嬩欢
",2.9,/movie/16902
"
缇庡ソ鐨勪竴澶?",7.7,/movie/16901
"
娴佹氮鐨勮开娼?",7.2,/movie/16896
"
浜虹嫾娓告垙2锛氶噹鍏介樀钀?",6.2,/movie/16894
"
榛戣壊寮ユ拻
",6.4,/movie/16044
"
瓒呭嚒铚樿洓渚?
",7.3,/movie/11711
"
寰嬫斂鑻遍泟鏂扮數褰辩増
",7,/movie/16886
"
鏈堣鑰?",6,/movie/16885
"
鐖憋紝涓嶇埍
",6.8,/movie/4215
"
鏆楅粦鏉€绁?",3.7,/movie/16879
"
濡傛灉鏈夎崋妫?",5.2,/movie/16877
"
007锛氬菇鐏靛厷
",6.2,/movie/16415
"
鑸屽皷涓婄殑鏂板勾
",8.4,/movie/16873
"
浼侀箙灏忓畧鎶?",6.8,/movie/16872
"
璇哥涔嬫€?",5.9,/movie/4170
"
灏忛┈鐜?",8.5,/movie/16870
"
鑺辫鏌冲贩
",4.3,/movie/16868
"
甯堢埗
",8.1,/movie/16827
"
涓滃寳鍋忓寳
",6.3,/movie/16867
"
璧涜溅鎬诲姩鍛?",7.7,/movie/1173
"
涓嶅杽涔嬩妇
",5,/movie/12852
"
澶╀箣鑼跺姪
",5.4,/movie/16866
"
濂充粏鏃ヨ
",5.6,/movie/16861
"
2016绗?3灞婇噾鐞冨棰佸鍏哥ぜ
",5.8,/movie/16858
"
鐘姜鐢熸椿
",5.6,/movie/13973
"
铏庡奖
",4.1,/movie/16850
"
鐜荤拑涔嬭姳涓庡潖鎺夌殑涓栫晫
",5.8,/movie/16849
"
闃块粵鎷夌殑闈炲嚒鍐掗櫓
",6.8,/movie/4367
"
鏈棩鍗遍€?",7.7,/movie/8506
"
鎴戠殑闈掓槬鏈?",5.8,/movie/16403
"
鏈€鍚庣殑宸笀鐚庝汉
",5.8,/movie/16842
"
璇哥涔嬫垬
",6,/movie/3262
"
澶х┖澶?",8.3,/movie/16839
"
瓒呮柊绾﹀叏涔?",8,/movie/16794
"
鍏伓浜?",8.3,/movie/16835
"
瀹為獙鑰?",7,/movie/16815
"
鏈风鏋楁柉锛氱壒鎶€杞︽墜
",5.2,/movie/16814
"
鏃ユ湰鏈€闀跨殑涓€澶?",6.6,/movie/16806
"
濂ユ灄鍖规柉鐨勯櫡钀?",6.3,/movie/9010
"
淇￠暱鐕冪儳
",5.5,/movie/16799
"
姝诲洑澶ч€冩潃
",6.2,/movie/5298
"
钘忕練鐜嬩箣闆煙绮剧伒
",4.7,/movie/16793
"
鍠濆僵
",7.5,/movie/16792
"
绁炲瀹濊礉鍓у満鐗堬細鍏夎疆鐨勮秴榄旂鑳″反
",7,/movie/16791
"
鐢靛晢鏃朵唬
",3.5,/movie/16790
"
浜鸿川
",5.3,/movie/16783
"
Love.Live鍓у満鐗?",8.1,/movie/16781
"
椋撻钀ユ晳2
",6.7,/movie/6577
"
鍦ｆ澂楠戝＋
",5.8,/movie/16780
"
椋撻钀ユ晳
",8.2,/movie/4119
"
澶у彅闃夸粈姣?",6.2,/movie/16770
"
瀹岀編瀹朵紮
",5.6,/movie/16759
"
杩欎釜楂樹腑娌℃湁楝?",6.1,/movie/14026
"
11鏃?",6.2,/movie/11308
"
缇庝附璋庤█
",7.8,/movie/13974
"
榛戝徃绁滑
",6.5,/movie/16758
"
鍋锋嫄鎶㈤獥
",8.5,/movie/3588
"
45鍛ㄥ勾
",7.7,/movie/16752
"
璇潃鐬掑ぉ璁?",8.1,/movie/16750
"
鍥ц醇
",2.9,/movie/16749
"
璋嶅奖閲嶉噸4
",6.7,/movie/6338
"
鑾帀姊﹀Ξ涓庣濂囩殑鍌湢涔?",5,/movie/16746
"
浜氫汉1锛氬啿鍔?",8.6,/movie/16744
"
澶╃煡閬?",6.8,/movie/16740
"
鍏ヤ镜鑴戠粏鑳?
",3.6,/movie/1126
"
姝诲洑澶ч€冩潃2
",3.9,/movie/16718
"
璋嶅奖閲嶉噸3
",8.6,/movie/413
"
绁炴帰澶忔礇鍏?",6.9,/movie/16712
"
绱湠
",2.4,/movie/16710
"
璋嶅奖閲嶉噸2
",8.3,/movie/412
"
灏镐綋娲惧
",4.3,/movie/16709
"
璇轰簹鏂硅垷婕傛祦璁?",7.4,/movie/16708
"
鍚岀彮鍚屽
",4.7,/movie/16707
"
灏戝コ鏃ヨ
",7,/movie/16706
"
涓滄柟鍗2016璺ㄥ勾鐩涘吀
",5.5,/movie/16704
"
2016婀栧崡鍗璺ㄥ勾婕斿敱浼?",5.6,/movie/16703
"
鐚緧鍓嶅線鍗椾箣宀?",5.4,/movie/16705
"
鐕冩儏涓诲帹
",6.4,/movie/16702
"
娴欐睙鍗2016璺ㄥ勾婕斿敱浼?",5.5,/movie/16701
"
姹熻嫃鍗2016璺ㄥ勾婕斿敱浼?",5.5,/movie/16700
"
浠庡ぉ鈥滃効鈥濋檷
",3.4,/movie/16551
"
涓嶅彲鎬濆紓
",3.8,/movie/16547
"
鏉滄媺鎷夎拷濠氳
",5.3,/movie/16557
"
鏃犵悊涔嬩汉
",7.2,/movie/16697
"
瀛︿細椹鹃┒
",7,/movie/16698
"
鍚夌ゥ閰掑簵
",3,/movie/16699
"
鍦熻€冲叾灏勫嚮
",5.5,/movie/16695
"
缇庡浗鑻遍泟
",5,/movie/16692
"
璋嶅奖閲嶉噸
",8.5,/movie/411
"
鎴戠埜姣旀垜灏忓洓宀?",4.7,/movie/16691
"
鎬︾劧鏄熷姩
",4.4,/movie/16552
"
杩涘嚮鐨勫法浜哄墽鍦虹増鍚庣瘒锛氳嚜鐢变箣缈?",8.7,/movie/16688
"
杩涘嚮鐨勫法浜哄墽鍦虹増鍓嶇瘒锛氱孩鑾蹭箣寮撶煝
",8.9,/movie/16686
"
鍧忚泲蹇呴』姝?",6,/movie/16541
"
妗冭壊鍑惰溅
",5.4,/movie/16680
"
瀹囧畽杩界級浠?",5.9,/movie/3787
"
杈介様澶╃┖
",3.3,/movie/16678
"
蹇冩厡鏂孤烽浂
",7,/movie/3443
"
娴疯醇鐜嬬壒鍒瘒锛氳糠闆惧矝澶у啋闄?",6.4,/movie/16672
"
榫欒櫨
",7.5,/movie/16669
"
闄畨涓滃凹搴﹁繃婕暱宀佹湀
",6.2,/movie/16437
"
蹇冩厡鏂?锛氳秴绔嬫柟浣?",6.7,/movie/3429
"
骞诲奖鍑堕棿
",7.1,/movie/7500
"
鎺㈣鎯婇瓊
",6.3,/movie/16668
"
鍏ヤ镜鑴戠粏鑳?",7.1,/movie/1074
"
涓€涓嫼瀛?",7.7,/movie/16456
"
鐢靛瓙浜戝眰涓?",6.8,/movie/16667
"
鑴戞祮鐐歌灏戝コ
",4.5,/movie/16665
"
鍚歌楝间箣鎭?",3.7,/movie/16664
"
蹇冩厡鏂?",8,/movie/3420
"
钀借窇鍚х埍鎯?",5.6,/movie/15778
"
鏃㈢劧闈掓槬鐣欎笉浣?",4.5,/movie/16268
"
鍙插姫姣旓細鑺辩敓澶х數褰?",7.3,/movie/16654
"
蹇冭糠瀹?",8.6,/movie/16331
"
鎽囨粴姘存灉
",2.7,/movie/16648
"
璇＄溂
",4,/movie/16647
"
灏忓柦鍟?",5.7,/movie/16645
"
浼婂▋
",6.9,/movie/16643
"
鐢蜂簩鏈壊
",3.6,/movie/16644
"
鏄熸湡鎭嬩汉锛氬悗绡?",6.1,/movie/16642
"
灞辨渤鏁呬汉
",7.8,/movie/16639
"
鏋椾腑婕
",7.1,/movie/16637
"
楝煎奖瀹炲綍5锛氶娆″厓
",5.1,/movie/16638
"
鏄熸湡鎭嬩汉锛氬墠绡?",6,/movie/16635
"
瀹炰範鐢?",7.6,/movie/16630
"
娴疯鏃ヨ
",8.6,/movie/16631
"
杈瑰鏉€鎵?",7.4,/movie/16629
"
铦磋澏鏁堝簲3锛氬惎绀?",6.7,/movie/1038
"
濂藉ソ鍏堢敓
",7.6,/movie/4285
"
鎴戠殑灏戝コ鏃朵唬
",7.8,/movie/16463
"
瑙ｆ晳鍚惧厛鐢?",7.8,/movie/16127
"
鍚嶄睛鎺㈡煰鍗楋細姹熸埛宸濇煰鍗楀け韪簨浠讹綖鍙蹭笂鏈€鎯ㄧ殑涓ゅぉ
",6.9,/movie/16618
"
铦磋澏鏁堝簲2
",6,/movie/515
"
鍓嶄换2锛氬鑳庡弽鍑绘垬
",5.1,/movie/16355
"
鍓╄€呬负鐜?",5.6,/movie/16354
"
闆ㄥ鎯婇瓊
",2.7,/movie/16615
"
杩戣窛绂?",5.2,/movie/16614
"
娌￠棶棰樺厛鐢?",4.2,/movie/16613
"
鏁欏笀
",6.4,/movie/16608
"
鑹嬭埡
",7.7,/movie/1053
"
娴极澶╅檷
",4.1,/movie/16607
"
骞界伒鍏富
",8.7,/movie/3691
"
鏀荤偖鐮栧
",5.1,/movie/16606
"
閭ｄ簺骞达紝鎴戜滑涓€璧疯拷鐨勫コ瀛?",8.2,/movie/1171
"
灏忛褰撳2
",7.7,/movie/993
"
璺熻釜
",7.1,/movie/16605
"
澶╁爞涔嬪惢
",6.7,/movie/3654
"
澶辫釜绉橀椈
",6.5,/movie/16604
"
鐧炬棩绾?",7.4,/movie/16603
"
鍗楀寳灏戞灄
",6.9,/movie/16596
"
骞磋交鐨勫コ鐜?",6.9,/movie/16592
"
缃伓
",7.4,/movie/16594
"
鏋佸湴澶у弽鏀?",2.8,/movie/16590
"
鍗佷竷宀?",6.7,/movie/16351
"
鎴戞槸璇佷汉
",6.1,/movie/16329
"
宸村暒鍟﹀皬榄斾粰涔嬮瓟绠叕涓?",4.6,/movie/16587
"
鎺㈢伒妗ｆ
",4.2,/movie/16582
"
鐖辩殑鎴愪汉寮?",7.5,/movie/16579
"
鎶曢潬濂充笌鍑鸿蛋鐢?",8.2,/movie/16577
"
棰勫憡鐘?",7.2,/movie/16529
"
涓滄垚瑗垮氨2011
",4,/movie/16575
"
鐢熸椿
",5.9,/movie/16574
"
鐙愬灏忕孩濞樺墽鍦虹増锛氫笅娌?",7.9,/movie/16573
"
鐚╃孩灞卞嘲
",6.2,/movie/16572
"
浜戜腑琛岃蛋
",7.5,/movie/16570
"
灏戞灄灏忓瓙
",6.8,/movie/16571
"
楦＄毊鐤欑槱
",6.1,/movie/16568
"
姝︽灄澶栦紶
",6.4,/movie/269
"
鏈澃鏄幝峰反椤垮浜?",8.7,/movie/3705
"
榄斿崱琛屽姩
",3.4,/movie/16414
"
灏忛渚狅細骞绘ⅵ鍚埅
",6.1,/movie/16560
"
寰瑧鍥炲簲
",5.7,/movie/16558
"
娴锋氮
",5.8,/movie/16559
"
缁村鍒╀簹鐨勭瀵?015鏃惰绉€
",6.4,/movie/16554
"
闄╂伓2
",5.4,/movie/16553
"
鏃跺皻濂抽儙涔嬪コ浜烘睙婀?",2.6,/movie/16548
"
涓€涓緢榛樼憺鐨勫湥璇炶妭
",5.9,/movie/16546
"
绐佺劧鍙樺紓
",6.3,/movie/16542
"
鏈€鍚庝竴鏃?",5,/movie/16540
"
缇庡浗鎯呬汉
",7.1,/movie/16539
"
瑙︽墜鍙強
",8.1,/movie/16538
"
鎴樹簤鎴块棿
",7.6,/movie/16537
"
鎵嬫満
",6.7,/movie/16533
"
鐧惧彉鏄熷悰
",7.1,/movie/609
"
澶╁コ鐚庡鍥?",3.2,/movie/16530
"
灏忛粍浜虹暘澶栫瘒锛氫笉娑堝仠鐨勫榻惵峰凹灏旀．
",6.5,/movie/16527
"
椋庝箣璋?",8.8,/movie/3531
"
澶╀笅鏃犲崟
",3.2,/movie/16526
"
娓洤
",5.7,/movie/15919
"
寰氦灏戝コ
",4.3,/movie/16525
"
灏忛褰撳
",8,/movie/984
"
鍗佹湀鍒濅簲鐨勬湀鍏?",5.4,/movie/16458
"
灏戞灄瀵?",7.9,/movie/16524
"
榄旀硶鏁欏笀
",6.4,/movie/16523
"
閾侀亾鍛?",8.3,/movie/16522
"
姹熷崡鐖辨儏鏁呬簨
",5,/movie/10805
"
澶存枃瀛桪
",6.7,/movie/1149
"
閫嗗厜椋炵繑
",8.3,/movie/7606
"
闄ゆ毚瀹夎壇
",5.5,/movie/6090
"
娴峰哺鎯呮繁
",5.6,/movie/16512
"
闈㈠叿涔嬩笅
",5.1,/movie/16513
"
鍗婂鍙綘鍒洖澶?",3,/movie/16508
"
鍍靛案鐜嬬埛
",2.9,/movie/16505
"
骞诲奖
",6.7,/movie/16506
"
鏈濋矞缇庡コ涓夊墤瀹?",4.7,/movie/11999
"
鍏充簬鑾夎帀鍛ㄧ殑涓€鍒?",7.9,/movie/16504
"
鏈夊鍒?",5.2,/movie/16332
"
鐖卞緢鎬?",7.8,/movie/16501
"
涓ゆ潌澶х儫鏋?",9,/movie/3799
"
鑿婅眴
",7.6,/movie/16500
"
99涓
",6.9,/movie/16495
"
鎭嬬埍涓瘨澶т綔鎴?",6.5,/movie/16496
"
鍜掓€?
",7.2,/movie/16493
"
鐖变笌鍜屽钩
",6.8,/movie/16492
"
绮剧伒鏃呯ぞ2
",7.4,/movie/16373
"
涓у案澶ф垬鍍靛案
",3.1,/movie/16489
"
鐜╁懡蹇€?
",6.9,/movie/325
"
骞昏薄
",5.4,/movie/16485
"
灏忛粍浜虹暘澶栫瘒锛氭瘮璧?",7.1,/movie/16486
"
鐖辨儏鏀荤暐
",5.9,/movie/16435
"
鏍¤姳椹惧埌涔嬫瀬鍝佹牎鑺?",3.1,/movie/13848
"
鎵戝厠涔嬪
",6.5,/movie/16484
"
浜斾釜鎵戞按鐨勫皯骞?",8.4,/movie/16482
"
鍜掓€?",7.3,/movie/16483
"
璇℃墦澧?",3,/movie/16481
"
瀹舵湁铏庡
",2.7,/movie/16480
"
闈掗2
",3.8,/movie/16479
"
澧撶┐杩峰煄
",4.6,/movie/16471
"
涓夊皬寮?",5.4,/movie/11704
"
澶╁爞90鍒嗛挓
",5.5,/movie/16470
"
鐜╁懡蹇€?
",7.3,/movie/847
"
瀵嗚タ瑗挎瘮娓告垙
",5.8,/movie/16468
"
鏍¤姳椹惧埌2铚滄鏃朵唬
",3.2,/movie/16469
"
灏忛粍浜虹暘澶栫瘒锛氬師濮嬩汉鐨勪繚濮?",6.8,/movie/16467
"
鐜╁懡蹇€?",7.2,/movie/839
"
濡堝锛岃鎴戝啀鐖变綘涓€娆?",3.2,/movie/16457
"
缁村鍒╀簹
",7.1,/movie/16451
"
宸撮粠鍋囨湡
",5.5,/movie/16188
"
鑴辫建鏃朵唬
",6.1,/movie/11244
"
鑺卞紑涓庝綘鐨勫崐澶?",4.7,/movie/12007
"
007涔嬮粦鏃ュ嵄鏈?",7.3,/movie/1424
"
鏂潶绂忕洃鐙卞疄楠?",7.2,/movie/16448
"
鍚庡绌哄
",2.9,/movie/12043
"
娆′笘浠ｆ満鍔ㄨ瀵燂細棣栭兘鍐虫垬
",4.4,/movie/16447
"
鍦板績钀ユ晳
",7.3,/movie/16445
"
鐪熷疄榄旈娓告垙
",5.5,/movie/16442
"
涓夊垎閽熷厛鐢?",5.8,/movie/16440
"
鐚涢緳鐗瑰洤
",4.4,/movie/16438
"
鐜╁懡閫熼€掞細閲嶅惎涔嬫垬
",5.9,/movie/16436
"
濡傛缇庡ソ
",7.2,/movie/16434
